2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:12,775 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user admin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:28:40,124 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:29:32,761 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a70940>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:32,761 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a70940>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:32,761 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a70940>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:32,761 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a70940>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:32,761 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a70940>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:32,761 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a70940>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:32,761 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a70940>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:37,769 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a727a0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:42,777 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a72bc0>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:29:47,785 - llm_as_a_service_logger - ERROR - Health check error: HTTPConnectionPool(host='localhost', port=8500): Max retries exceeded with url: /metrics (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7f8605a71c30>: Failed to establish a new connection: [Errno 111] Connection refused'))
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:30:10,302 - llm_as_a_service_logger - INFO - login_for_access_token: valid credentials for user amin
2024-06-20 14:32:25,652 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 14:32:25,652 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 14:32:25,652 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 14:32:25,652 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 14:32:25,652 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 14:32:25,652 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 14:32:25,652 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
2024-06-20 14:32:25,652 - llm_as_a_service_logger - ERROR - Health check error: ('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))
